mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision,start
0,7047125.3018886773,275000.0000000000,226.0000000000,0.9907626461,0.9896200000,0.0000376148,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0438661504,0.7834034825,0.1727303670,1.0000000000,1.0000000000,0
1,7048127.3916711621,274998.4706513961,226.0000000000,0.9903025743,0.9902400000,0.0000107782,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0122501744,0.9364933274,0.0512564982,1.0000000000,1.0000000000,0
0,7047144.6364751076,275000.0000000000,228.0000000000,0.9900089375,0.9904000000,0.0000231441,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0454095029,0.8411997723,0.1133907247,0.9999999936,0.9999999936,0
1,7048138.8914550226,274996.7258814788,228.0000000000,0.9901688887,0.9893200000,0.0000102341,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0209630818,0.9283824715,0.0506544467,0.9999999971,0.9999999971,0
0,7047163.9710615380,275000.0000000000,230.0000000000,0.9899210989,0.9903100000,0.0000227048,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0472754891,0.8344233207,0.1183011902,0.9999999608,0.9999999608,0
1,7048150.6836189162,274996.6424057235,230.0000000000,0.9901965742,0.9901700000,0.0000100168,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0498152003,0.9007548416,0.0494299581,0.9999999778,0.9999999778,0
0,7047183.3056479683,275000.0000000000,232.0000000000,0.9899670333,0.9893900000,0.0000210294,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0483283672,0.8477556698,0.1039159630,0.9999999703,0.9999999703,0
1,7048160.5492112944,274994.2867705614,232.0000000000,0.9898066856,0.9895100000,0.0000107213,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0493339626,0.9014877129,0.0491783245,0.9999999845,0.9999999845,0
0,7047202.6402343987,275000.0000000000,234.0000000000,0.9901904101,0.9901300000,0.0000264359,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0437531868,0.8086661874,0.1475806258,0.9999999875,0.9999999875,0
1,7048170.5784598570,274997.5341418174,234.0000000000,0.9904742264,0.9902400000,0.0000103449,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0156603729,0.9324327722,0.0519068549,0.9999999941,0.9999999941,0
0,7047221.9748208290,275000.0000000000,236.0000000000,0.9900171922,0.9897700000,0.0000218934,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0468375910,0.8419834474,0.1111789616,0.9999999902,0.9999999902,0
1,7048181.4186241534,274996.3737515601,236.0000000000,0.9900242665,0.9898000000,0.0000104864,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0494906658,0.8996087105,0.0509006237,0.9999999956,0.9999999956,0
0,7047241.3094072593,275000.0000000000,238.0000000000,0.9902293110,0.9904900000,0.0000207147,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0455220538,0.8510916078,0.1033863384,0.9999999741,0.9999999741,0
1,7048194.5380146643,274994.4081671457,238.0000000000,0.9899663911,0.9894600000,0.0000100335,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0515597743,0.8977887824,0.0506514433,0.9999999682,0.9999999682,0
0,7047260.6439936897,275000.0000000000,240.0000000000,0.9893248784,0.9900400000,0.0000258661,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0463243253,0.8362773400,0.1173983347,0.9999999933,0.9999999933,0
1,7048203.0479555521,274998.1574026549,240.0000000000,0.9895623968,0.9905600000,0.0000103385,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0210576359,0.9268079699,0.0521343942,0.9999999985,0.9999999985,0
0,7047279.9785801200,275000.0000000000,242.0000000000,0.9898002461,0.9896700000,0.0000299691,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0451498209,0.7993170321,0.1555331470,0.9999999867,0.9999999867,0
1,7048212.7909405623,274997.9331119256,242.0000000000,0.9902257772,0.9901500000,0.0000107355,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0145412849,0.9332779231,0.0521807919,0.9999999955,0.9999999955,0
0,7047299.3131665504,275000.0000000000,244.0000000000,0.9903429751,0.9895800000,0.0000300667,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0430850305,0.7858938421,0.1710211274,0.9999999904,0.9999999904,0
1,7048223.4458069792,274999.8416593320,244.0000000000,0.9901780244,0.9902100000,0.0000102274,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0131613236,0.9357134191,0.0511252573,0.9999999955,0.9999999955,0
0,7047318.6477529807,275000.0000000000,246.0000000000,0.9893469770,0.9898800000,0.0000324627,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0453377505,0.7847393613,0.1699228882,0.9999999857,0.9999999857,0
1,7048232.4881029492,274999.2057675699,246.0000000000,0.9901745430,0.9907200000,0.0000097954,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0129721931,0.9343211080,0.0527066988,0.9999999968,0.9999999968,0
0,7047337.9823394110,275000.0000000000,248.0000000000,0.9896666880,0.9899000000,0.0000375332,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0434103092,0.7784803818,0.1781093090,0.9999999794,0.9999999794,0
1,7048235.4376160735,274995.4328197714,248.0000000000,0.9894349958,0.9900800000,0.0000100000,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0510104860,0.8993730663,0.0496164477,0.9999999720,0.9999999720,0
0,7047357.3169258414,275000.0000000000,250.0000000000,0.9905710771,0.9900400000,0.0000326173,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0437766691,0.7880366156,0.1681867153,0.9999999760,0.9999999760,0
1,7048246.4147199346,274998.6750897214,250.0000000000,0.9901685272,0.9899800000,0.0000106105,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0133316953,0.9344608950,0.0522074098,0.9999999941,0.9999999941,0
0,7047376.6515122717,275000.0000000000,252.0000000000,0.9892744523,0.9903100000,0.0000368078,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0422900828,0.7866505928,0.1710593243,0.9999999904,0.9999999904,0
1,7048256.6292342134,274999.6951634571,252.0000000000,0.9902124511,0.9899200000,0.0000104238,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0142641017,0.9324486176,0.0532872807,0.9999999970,0.9999999970,0
0,7047395.9860987021,275000.0000000000,254.0000000000,0.9891321517,0.9892900000,0.0000281846,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0428320797,0.8083115504,0.1488563699,0.9999999876,0.9999999876,0
1,7048265.6294283364,275002.5203927453,254.0000000000,0.9902263755,0.9900600000,0.0000097653,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0491479902,0.9009930753,0.0498589345,0.9999999956,0.9999999956,0
0,7047415.3206851324,275000.0000000000,256.0000000000,0.9901668191,0.9898800000,0.0000288179,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0445621732,0.8097413406,0.1456964862,0.9999999833,0.9999999833,0
1,7048278.2695772871,275002.8486522362,256.0000000000,0.9902332396,0.9896900000,0.0000105300,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0159410460,0.9326505566,0.0514083973,0.9999999985,0.9999999985,0
0,7047434.6552715627,275000.0000000000,258.0000000000,0.9902882431,0.9903700000,0.0000292348,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0444378509,0.7988697345,0.1566924146,0.9999999955,0.9999999955,0
1,7048289.3464335445,275002.6003992973,258.0000000000,0.9899625233,0.9901600000,0.0000099301,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0141487854,0.9355097715,0.0503414432,0.9999999956,0.9999999956,0
0,7047453.9898579931,275000.0000000000,260.0000000000,0.9901536779,0.9896700000,0.0000244679,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0453091745,0.8282002133,0.1264906122,0.9999999563,0.9999999563,0
1,7048301.2566368207,275002.5475253951,260.0000000000,0.9898987919,0.9907200000,0.0000099832,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0506992002,0.8983385431,0.0509622566,0.9999999860,0.9999999860,0
0,7047473.3244444234,275000.0000000000,262.0000000000,0.9902821955,0.9898700000,0.0000232987,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0464533774,0.8381408293,0.1154057932,0.9999999718,0.9999999718,0
1,7048310.8831729880,275004.4534841630,262.0000000000,0.9898862187,0.9901500000,0.0000100671,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0496456965,0.9000568529,0.0502974506,0.9999999711,0.9999999711,0
0,7047492.6590308538,275000.0000000000,264.0000000000,0.9900553670,0.9897400000,0.0000249225,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0481751438,0.8243847872,0.1274400689,0.9999999003,0.9999999003,0
1,7048323.1661823131,275005.4151143849,264.0000000000,0.9900746766,0.9898500000,0.0000097653,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0495469054,0.8999457335,0.0505073611,0.9999999793,0.9999999793,0
0,7047511.9936172841,275000.0000000000,266.0000000000,0.9892632873,0.9903900000,0.0000309068,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0434601287,0.8000029323,0.1565369390,0.9999999778,0.9999999778,0
1,7048330.9887035824,275003.8329600520,266.0000000000,0.9896211089,0.9902300000,0.0000098380,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0154851052,0.9320110043,0.0525038904,0.9999999970,0.9999999970,0
0,7047531.3282037145,275000.0000000000,268.0000000000,0.9910941086,0.9901700000,0.0000277141,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0428949791,0.8115031123,0.1456019087,0.9999999917,0.9999999917,0
1,7048342.9822739763,275005.5077265201,268.0000000000,0.9894359535,0.9900100000,0.0000102348,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0493193978,0.9004967878,0.0501838145,1.0000000000,1.0000000000,0
0,7047550.6627901448,275000.0000000000,270.0000000000,0.9896238754,0.9905700000,0.0000268286,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0449980913,0.8182065677,0.1367953411,0.9999999504,0.9999999504,0
1,7048352.0781808859,275002.3789837418,270.0000000000,0.9896350378,0.9903800000,0.0000103857,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0504875913,0.9002187229,0.0492936858,0.9999999807,0.9999999807,0
0,7047569.9973765751,275000.0000000000,272.0000000000,0.9896670179,0.9900700000,0.0000380907,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0430895530,0.7593592400,0.1975512070,0.9999999776,0.9999999776,0
1,7048359.6902096132,275002.2561648361,272.0000000000,0.9897756503,0.9900100000,0.0000096982,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0500043096,0.9002712490,0.0497244414,0.9999999956,0.9999999956,0
0,7047589.3319630055,275000.0000000000,274.0000000000,0.9897805201,0.9901800000,0.0000440078,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0402274705,0.7414949709,0.2182775586,0.9999999876,0.9999999876,0
1,7048369.7950963564,275001.8435190936,274.0000000000,0.9900082548,0.9897200000,0.0000099832,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0492238367,0.9011528466,0.0496233167,0.9999999971,0.9999999971,0
0,7047608.6665494358,275000.0000000000,276.0000000000,0.9892650017,0.9890700000,0.0000330123,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0433249821,0.7872289489,0.1694460690,0.9999999665,0.9999999665,0
1,7048381.9983452624,274999.6048015163,276.0000000000,0.9903299141,0.9895700000,0.0000107943,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0136861371,0.9341468885,0.0521669744,0.9999999985,0.9999999985,0
0,7047628.0011358662,275000.0000000000,278.0000000000,0.9904505842,0.9899600000,0.0000481957,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0412022679,0.7106484775,0.2481492546,0.9999999771,0.9999999771,0
1,7048391.1259552734,275000.2359681145,278.0000000000,0.9901104852,0.9903300000,0.0000103667,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0084375386,0.9388993441,0.0526631173,0.9999999925,0.9999999925,0
0,7047647.3357222965,275000.0000000000,280.0000000000,0.9896609742,0.9903300000,0.0000316930,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0450680145,0.7967669185,0.1581650671,0.9999999867,0.9999999867,0
1,7048401.5858484190,275001.2717229990,280.0000000000,0.9898247944,0.9899500000,0.0000098130,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0147853582,0.9336418545,0.0515727873,0.9999999938,0.9999999938,0
0,7047666.6703087268,275000.0000000000,282.0000000000,0.9893697863,0.9897900000,0.0000374871,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0414334485,0.7636154918,0.1949510598,1.0000000000,1.0000000000,0
1,7048410.9428604785,275004.3204366305,282.0000000000,0.9906435728,0.9901400000,0.0000101705,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0114733386,0.9358815636,0.0526450977,0.9999999985,0.9999999985,0
0,7047686.0048951572,275000.0000000000,284.0000000000,0.9890785637,0.9905400000,0.0000454126,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0418712455,0.7401029882,0.2180257663,0.9999999877,0.9999999877,0
1,7048421.3530507423,275003.9003445244,284.0000000000,0.9896756123,0.9901200000,0.0000106999,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0096134518,0.9388071026,0.0515794456,0.9999999956,0.9999999956,0
0,7047705.3394815875,275000.0000000000,286.0000000000,0.9897775809,0.9900300000,0.0000336341,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0432124629,0.7888473556,0.1679401815,0.9999999816,0.9999999816,0
1,7048433.8676762423,275003.5240217888,286.0000000000,0.9902737179,0.9896800000,0.0000100956,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0131888682,0.9366674676,0.0501436643,0.9999999970,0.9999999970,0
0,7047724.6740680179,275000.0000000000,288.0000000000,0.9902797311,0.9900000000,0.0000318989,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0440419245,0.7969049211,0.1590531544,0.9999999443,0.9999999443,0
1,7048443.4426193396,274997.9147511117,288.0000000000,0.9896001269,0.9891900000,0.0000096647,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0510517471,0.8992374176,0.0497108353,0.9999999667,0.9999999667,0
0,7047744.0086544482,275000.0000000000,290.0000000000,0.9891192286,0.9896600000,0.0000509468,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0401461998,0.7160413921,0.2438124081,0.9999999771,0.9999999771,0
1,7048450.8217970226,275001.7120698863,290.0000000000,0.9902411906,0.9900500000,0.0000106824,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0081985905,0.9390616752,0.0527397343,1.0000000000,1.0000000000,0
0,7047763.3432408785,275000.0000000000,292.0000000000,0.9904335096,0.9900200000,0.0000524700,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0388773683,0.7149863091,0.2461363226,0.9999999790,0.9999999790,0
1,7048459.8334546993,275002.6783043215,292.0000000000,0.9900846987,0.9902400000,0.0000103482,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0081978903,0.9397605805,0.0520415292,0.9999999926,0.9999999926,0
0,7047782.6778273089,275000.0000000000,294.0000000000,0.9898432650,0.9895300000,0.0000506874,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0385168646,0.7149572916,0.2465258438,0.9999999729,0.9999999729,0
1,7048469.3276649415,275003.4158394377,294.0000000000,0.9897375975,0.9900800000,0.0000109324,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0082151611,0.9387638061,0.0530210328,0.9999999985,0.9999999985,0
0,7047802.0124137392,275000.0000000000,296.0000000000,0.9888934345,0.9903400000,0.0000506980,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0387936054,0.7116961553,0.2495102393,0.9999999802,0.9999999802,0
1,7048478.5871695606,275003.7804518205,296.0000000000,0.9898301494,0.9905600000,0.0000094591,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0083814645,0.9387580715,0.0528604640,1.0000000000,1.0000000000,0
0,7047821.3470001696,275000.0000000000,298.0000000000,0.9906273030,0.9897800000,0.0000460413,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0392839656,0.7426751289,0.2180409055,0.9999999875,0.9999999875,0
1,7048493.3179258723,275002.0498614127,298.0000000000,0.9895926736,0.9902900000,0.0000108241,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0099013575,0.9376233150,0.0524753275,1.0000000000,1.0000000000,0
0,7047840.6815865999,275000.0000000000,300.0000000000,0.9901128922,0.9901800000,0.0000398383,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0418122674,0.7402882947,0.2178994379,0.9999999938,0.9999999938,0
1,7048499.7199471556,275000.3811321238,300.0000000000,0.9897230588,0.9900400000,0.0000109040,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0106626758,0.9368336519,0.0525036723,0.9999999985,0.9999999985,0
0,7047860.0161730302,275000.0000000000,302.0000000000,0.9901059204,0.9899800000,0.0000489542,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0425914686,0.7109804558,0.2464280756,0.9999999790,0.9999999790,0
1,7048509.5581947723,274997.7982821254,302.0000000000,0.9898687601,0.9893100000,0.0000102122,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0080524461,0.9407648820,0.0511826719,1.0000000000,1.0000000000,0
0,7047879.3507594606,275000.0000000000,304.0000000000,0.9886590596,0.9903900000,0.0000500325,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0407832523,0.7103115710,0.2489051767,0.9999999802,0.9999999802,0
1,7048519.9202260664,274996.6846480755,304.0000000000,0.9899917723,0.9899900000,0.0000102802,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0081770253,0.9395061205,0.0523168542,0.9999999970,0.9999999970,0
0,7047898.6853458909,275000.0000000000,306.0000000000,0.9897507952,0.9895700000,0.0000437458,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0417179184,0.7389477541,0.2193343275,0.9999999701,0.9999999701,0
1,7048531.3137534903,274995.3915404184,306.0000000000,0.9897959310,0.9901100000,0.0000102243,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0097034818,0.9381607785,0.0521357397,0.9999999970,0.9999999970,0
0,7047918.0199323213,275000.0000000000,308.0000000000,0.9880433866,0.9897100000,0.0000551161,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0396360296,0.6735252608,0.2868387096,1.0000000000,0.9999999910,0
1,7048539.7720854776,274996.3062285191,308.0000000000,0.9902573168,0.9899000000,0.0000105198,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0068619656,0.9415061533,0.0516318811,0.9999999985,0.9999999985,0
0,7047937.3545187516,275000.0000000000,310.0000000000,0.9899423951,0.9903800000,0.0001093614,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0261800327,0.4611911183,0.5126288490,1.0000000000,1.0000000000,0
1,7048547.7510624528,274997.0838505730,310.0000000000,0.9898376527,0.9896800000,0.0000104730,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0034588716,0.9436127243,0.0529284040,1.0000000000,0.9999999985,0
0,7047956.6891051820,275000.0000000000,312.0000000000,0.9897228188,0.9899800000,0.0000926766,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0281824239,0.4972201916,0.4745973846,0.9999999908,0.9999999908,0
1,7048557.0456132265,274996.0709130283,312.0000000000,0.9901826020,0.9900600000,0.0000103349,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0028421139,0.9442201875,0.0529376987,0.9999999971,0.9999999925,0
0,7047976.0236916123,275000.0000000000,314.0000000000,0.9899024253,0.9896900000,0.0000990822,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0287131531,0.5067674491,0.4645193978,1.0000000000,0.9999999919,0
1,7048563.4342359733,274994.6377460714,314.0000000000,0.9897222552,0.9900700000,0.0000114385,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0028549418,0.9451496807,0.0519953775,0.9999999971,0.9999999955,0
0,7047995.3582780426,275000.0000000000,316.0000000000,0.9896332167,0.9900900000,0.0000946364,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0286317277,0.4988042023,0.4725640699,0.9999999833,0.9999999833,0
1,7048572.2856724206,274996.5964501005,316.0000000000,0.9898783251,0.9897500000,0.0000111228,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0069678463,0.9398593253,0.0531728284,1.0000000000,1.0000000000,0
0,7048014.6928644730,275000.0000000000,318.0000000000,0.9893555397,0.9896800000,0.0000573618,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0370847029,0.6455009408,0.3174143563,1.0000000000,1.0000000000,0
1,7048589.3717632918,274997.5217316782,318.0000000000,0.9900227179,0.9893500000,0.0000101071,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0066057985,0.9416976078,0.0516965937,1.0000000000,1.0000000000,0
0,7048034.0274509033,275000.0000000000,320.0000000000,0.9899020196,0.9898100000,0.0000936315,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0330275091,0.4919951209,0.4749773700,1.0000000000,1.0000000000,0
1,7048596.5674593076,274999.2166319565,320.0000000000,0.9898535825,0.9903900000,0.0000110766,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0030937384,0.9442631693,0.0526430923,0.9999999985,0.9999999971,0
0,7048053.3620373337,275000.0000000000,322.0000000000,0.9902964270,0.9903700000,0.0000915184,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0265734720,0.4958220210,0.4776045071,1.0000000000,1.0000000000,0
