mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision,start
0,7049928.8169210767,275000.0000000000,516.0000000000,0.9892895609,0.9903900000,0.0000531462,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0380094680,0.7026835310,0.2593070010,1.0000000000,0.9999999972,0
1,7053008.7662596423,274996.2149724386,516.0000000000,0.9898786012,0.9897500000,0.0000515194,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0376791977,0.7014268305,0.2608939718,1.0000000000,0.9999999920,0
0,7049948.1515075071,275000.0000000000,518.0000000000,0.9887470732,0.9896900000,0.0000492131,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0400932046,0.6997754443,0.2601313511,0.9999999921,0.9999999888,0
1,7052990.1003778707,274995.7393164896,518.0000000000,0.9891932507,0.9903000000,0.0000501683,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0377824003,0.7013739527,0.2608436471,1.0000000000,1.0000000000,0
0,7049967.4860939374,275000.0000000000,520.0000000000,0.9895101392,0.9903200000,0.0000542128,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0401299010,0.7000901224,0.2597799767,1.0000000000,1.0000000000,0
1,7052971.5057446770,274998.6018071066,520.0000000000,0.9889409749,0.9898400000,0.0000520089,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0394081731,0.7008153265,0.2597765004,1.0000000000,1.0000000000,0
0,7049986.8206803678,275000.0000000000,522.0000000000,0.9893908372,0.9900400000,0.0000544575,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0382000410,0.7016682736,0.2601316855,1.0000000000,0.9999999921,0
1,7052952.1739054061,274998.5917980851,522.0000000000,0.9901714294,0.9898600000,0.0000498921,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0375888408,0.7005621976,0.2618489615,0.9999999841,0.9999999841,0
0,7050006.1552667981,275000.0000000000,524.0000000000,0.9896906196,0.9901900000,0.0000537464,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0407936388,0.6946431546,0.2645632066,1.0000000000,0.9999999964,0
1,7052932.8420661353,274998.5817890636,524.0000000000,0.9900733033,0.9897100000,0.0000539978,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0380048858,0.7051616636,0.2568334506,1.0000000000,0.9999999877,0
0,7050025.4898532284,275000.0000000000,526.0000000000,0.9897810611,0.9898800000,0.0000526116,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0394892377,0.6957486521,0.2647621101,0.9999999916,0.9999999892,0
1,7052913.6871382371,275003.0753093938,526.0000000000,0.9901686043,0.9898600000,0.0000537967,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0390533044,0.6966163602,0.2643303354,1.0000000000,1.0000000000,0
0,7050044.8244396588,275000.0000000000,528.0000000000,0.9897441565,0.9900700000,0.0000540683,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0382701146,0.6953401299,0.2663897554,1.0000000000,1.0000000000,0
1,7052894.2171265334,275003.8282512760,528.0000000000,0.9897799676,0.9899700000,0.0000563090,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0395563469,0.6940202841,0.2664233690,1.0000000000,1.0000000000,0
0,7050064.1590260891,275000.0000000000,530.0000000000,0.9888715484,0.9901000000,0.0000556639,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0365786720,0.6972194398,0.2662018882,1.0000000000,1.0000000000,0
1,7052874.7471148297,275004.5811931583,530.0000000000,0.9890314273,0.9896700000,0.0000528369,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0388612620,0.6946255907,0.2665131473,1.0000000000,1.0000000000,0
0,7050083.4936125195,275000.0000000000,532.0000000000,0.9899812179,0.9897600000,0.0000663427,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0337350118,0.6417061102,0.3245588780,1.0000000000,0.9999999875,0
1,7052854.3289773967,275001.3183778636,532.0000000000,0.9888821767,0.9896900000,0.0000670264,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0367253392,0.6375251104,0.3257495505,0.9999999887,0.9999999863,0
0,7050102.8281989498,275000.0000000000,534.0000000000,0.9904416992,0.9900900000,0.0000636356,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0354674851,0.6454053182,0.3191271967,0.9999999887,0.9999999887,0
1,7052834.6148059759,275001.3341137634,534.0000000000,0.9894754660,0.9900200000,0.0000635931,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0346919748,0.6491327023,0.3161753229,1.0000000000,1.0000000000,0
0,7050122.1627853801,275000.0000000000,536.0000000000,0.9895635737,0.9902900000,0.0000676675,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0359178532,0.6471197923,0.3169623546,1.0000000000,1.0000000000,0
1,7052814.9006345551,275001.3498496632,536.0000000000,0.9897741970,0.9904000000,0.0000610822,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0327420677,0.6473021005,0.3199558318,1.0000000000,0.9999999975,0
0,7050141.4973718105,275000.0000000000,538.0000000000,0.9888573477,0.9902100000,0.0000705820,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0335782803,0.6464187240,0.3200029957,1.0000000000,1.0000000000,0
1,7052798.5568717392,275001.1009607497,538.0000000000,0.9894657370,0.9896600000,0.0000602890,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0334972551,0.6525879716,0.3139147733,1.0000000000,0.9999999886,0
0,7050160.8319582408,275000.0000000000,540.0000000000,0.9895240614,0.9899500000,0.0000672064,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0371537619,0.6446787233,0.3181675148,1.0000000000,0.9999999981,0
1,7052780.9855390796,275001.4585031055,540.0000000000,0.9887026466,0.9900600000,0.0000645645,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0372250645,0.6444446428,0.3183302927,1.0000000000,1.0000000000,0
0,7050180.1665446712,275000.0000000000,542.0000000000,0.9896324275,0.9908800000,0.0000622655,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0339323499,0.6438573923,0.3222102578,1.0000000000,1.0000000000,0
1,7052763.4142064201,275001.8160454613,542.0000000000,0.9886233217,0.9905200000,0.0000700919,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0377251568,0.6461775239,0.3160973193,1.0000000000,1.0000000000,0
0,7050199.5011311015,275000.0000000000,544.0000000000,0.9891321028,0.9894600000,0.0001117693,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0238957671,0.4551823070,0.5209219260,1.0000000000,1.0000000000,0
1,7052746.2275045235,275004.1212699158,544.0000000000,0.9895182746,0.9903100000,0.0001007061,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0247887778,0.4589759814,0.5162352407,1.0000000000,0.9999999963,0
0,7050218.8357175319,275000.0000000000,546.0000000000,0.9894198969,0.9900700000,0.0001055396,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0266558994,0.4528084888,0.5205356118,1.0000000000,0.9999999655,0
1,7052727.2453742530,275004.2257317845,546.0000000000,0.9897469671,0.9897400000,0.0000975365,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0220921457,0.4579939709,0.5199138834,1.0000000000,1.0000000000,0
0,7050238.1703039622,275000.0000000000,548.0000000000,0.9903150074,0.9896900000,0.0001025423,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0260769332,0.4549439121,0.5189791547,0.9999999855,0.9999999801,0
1,7052708.2632439826,275004.3301936533,548.0000000000,0.9895575382,0.9892900000,0.0000973579,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0253642086,0.4673321381,0.5073036533,1.0000000000,1.0000000000,0
0,7050257.5048903925,275000.0000000000,550.0000000000,0.9880885010,0.9907900000,0.0001002190,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0235691859,0.4522841514,0.5241466626,1.0000000000,1.0000000000,0
1,7052688.5057753092,275004.7615644878,550.0000000000,0.9883086494,0.9900500000,0.0001022156,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0229192570,0.4579578744,0.5191228686,0.9999999815,0.9999999783,0
0,7050276.8394768229,275000.0000000000,552.0000000000,0.9880632600,0.9902300000,0.0001048600,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0233471926,0.4606098778,0.5160429297,1.0000000000,0.9999999937,0
1,7052669.3260386167,275005.5254400179,552.0000000000,0.9874018664,0.9897700000,0.0001020591,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0259956960,0.4533071635,0.5206971405,1.0000000000,1.0000000000,0
0,7050296.1740632532,275000.0000000000,554.0000000000,0.9877627486,0.9902000000,0.0000972981,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0271340326,0.4581251182,0.5147408492,1.0000000000,0.9999999960,0
1,7052650.1463019243,275006.2893155480,554.0000000000,0.9883143770,0.9901300000,0.0001030732,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0264592784,0.4545026034,0.5190381182,0.9999999902,0.9999999865,0
0,7050315.5086496836,275000.0000000000,556.0000000000,0.9894509451,0.9897900000,0.0001070963,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0262983737,0.4541655937,0.5195360327,0.9999999810,0.9999999810,0
1,7052627.6080738166,275001.0120624745,556.0000000000,0.9893673600,0.9899800000,0.0000965197,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0259489355,0.4839110202,0.4901400444,1.0000000000,1.0000000000,0
0,7050334.8432361139,275000.0000000000,558.0000000000,0.9890575957,0.9902400000,0.0001173672,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0219268739,0.3692193693,0.6088537568,0.9999999986,0.9999999986,0
1,7052607.9676072830,275000.8175883883,558.0000000000,0.9892570502,0.9899600000,0.0001140373,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0197258785,0.3857072377,0.5945668839,1.0000000000,1.0000000000,0
0,7050354.1778225442,275000.0000000000,560.0000000000,0.9892123348,0.9902200000,0.0001285967,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0207873786,0.3696313888,0.6095812326,1.0000000000,0.9999999977,0
1,7052588.3271407494,275000.6231143022,560.0000000000,0.9899590067,0.9902300000,0.0001091970,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0220219776,0.3828154473,0.5951625750,1.0000000000,1.0000000000,0
0,7050373.5124089746,275000.0000000000,562.0000000000,0.9901381996,0.9905500000,0.0001151907,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0182759316,0.3713688470,0.6103552214,1.0000000000,1.0000000000,0
1,7052564.9391667806,274998.7152098322,562.0000000000,0.9889239966,0.9897300000,0.0001260217,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0230541272,0.3897962992,0.5871495736,1.0000000000,1.0000000000,0
0,7050392.8469954049,275000.0000000000,564.0000000000,0.9900979080,0.9896700000,0.0001205718,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0204861505,0.3715298309,0.6079840186,1.0000000000,0.9999999748,0
1,7052545.1767703593,274998.5643591853,564.0000000000,0.9894282583,0.9900500000,0.0001111107,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0219023705,0.3908680347,0.5872295948,1.0000000000,1.0000000000,0
0,7050412.1815818353,275000.0000000000,566.0000000000,0.9895682585,0.9895600000,0.0001225413,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0226090710,0.3751129635,0.6022779656,1.0000000000,1.0000000000,0
1,7052525.4143739380,274998.4135085384,566.0000000000,0.9885880127,0.9901100000,0.0001192006,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0210525745,0.3872637258,0.5916836997,1.0000000000,1.0000000000,0
0,7050431.5161682656,275000.0000000000,568.0000000000,0.9884065840,0.9902300000,0.0001203075,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0233645029,0.3730425283,0.6035929687,1.0000000000,0.9999999966,0
1,7052503.7655465193,274999.4971730340,568.0000000000,0.9887767342,0.9904100000,0.0001120170,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0230052421,0.3759849794,0.6010097785,0.9999999777,0.9999999777,0
0,7050450.8507546959,275000.0000000000,570.0000000000,0.9883775653,0.9905700000,0.0001297168,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0216723555,0.3660202677,0.6123073767,0.9999999777,0.9999999722,0
1,7052483.7310510203,275000.5730008370,570.0000000000,0.9888309543,0.9903100000,0.0001235655,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0232501142,0.3686831688,0.6080667169,1.0000000000,0.9999999887,0
0,7050470.1853411263,275000.0000000000,572.0000000000,0.9887898849,0.9903000000,0.0001155592,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0213864175,0.3619356091,0.6166779734,0.9999999731,0.9999999717,0
1,7052467.0279835491,275000.3664504013,572.0000000000,0.9889473403,0.9899100000,0.0001184195,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0210770110,0.3779709906,0.6009519984,0.9999999780,0.9999999780,0
0,7050489.5199275566,275000.0000000000,574.0000000000,0.9903139123,0.9895900000,0.0001236172,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0189059447,0.3736087111,0.6074853442,1.0000000000,1.0000000000,0
1,7052446.5033905571,275001.0559553973,574.0000000000,0.9893383758,0.9903800000,0.0001264025,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0208641312,0.3790504832,0.6000853856,1.0000000000,0.9999999975,0
0,7050508.8545139870,275000.0000000000,576.0000000000,0.9897839307,0.9898900000,0.0001532180,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0092563240,0.1759551855,0.8147884905,1.0000000000,1.0000000000,0
1,7052427.6878702603,275004.0808426068,576.0000000000,0.9880036401,0.9896200000,0.0001661035,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0089798184,0.1735844400,0.8174357416,1.0000000000,1.0000000000,0
0,7050528.1891004173,275000.0000000000,578.0000000000,0.9900700069,0.9904200000,0.0001198610,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0229823592,0.3630328516,0.6139847892,1.0000000000,1.0000000000,0
1,7052412.9378449051,275002.2648878298,578.0000000000,0.9883690385,0.9898900000,0.0001128687,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0228960278,0.3837205147,0.5933834575,1.0000000000,0.9999999943,0
0,7050547.5236868476,275000.0000000000,580.0000000000,0.9885183712,0.9901700000,0.0001485854,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0094731447,0.1828773496,0.8076495057,1.0000000000,0.9999999970,0
1,7052390.2162549160,275000.3140078862,580.0000000000,0.9884768726,0.9898300000,0.0001006157,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0264443765,0.4820332718,0.4915223517,1.0000000000,1.0000000000,0
0,7050566.8582732780,275000.0000000000,582.0000000000,0.9885301346,0.9900700000,0.0001607207,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0115211760,0.1891828918,0.7992959321,1.0000000000,1.0000000000,0
1,7052371.3872413253,274999.3890207651,582.0000000000,0.9893848138,0.9901100000,0.0000975528,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0285649559,0.4733521590,0.4980828851,1.0000000000,1.0000000000,0
0,7050586.1928597083,275000.0000000000,584.0000000000,0.9883311334,0.9904200000,0.0001639222,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0092257907,0.2046600533,0.7861141560,1.0000000000,0.9999999917,0
1,7052353.6947004879,274994.9279909810,584.0000000000,0.9897791219,0.9897000000,0.0001063712,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0262354593,0.4749764017,0.4987881390,1.0000000000,0.9999999299,0
0,7050605.5274461387,275000.0000000000,586.0000000000,0.9886617154,0.9902400000,0.0001602628,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0088940854,0.1989917416,0.7921141730,1.0000000000,0.9999999942,0
1,7052333.3722396297,274996.8644235795,586.0000000000,0.9882185610,0.9903700000,0.0000942187,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0279778299,0.4756389149,0.4963832552,0.9999999948,0.9999999895,0
0,7050624.8620325690,275000.0000000000,588.0000000000,0.9883974939,0.9897700000,0.0001626503,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0129087616,0.1896028157,0.7974884228,1.0000000000,1.0000000000,0
1,7052313.7785071991,274995.3265115093,588.0000000000,0.9879695405,0.9901600000,0.0000934607,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0265023915,0.4767734270,0.4967241816,1.0000000000,1.0000000000,0
0,7050644.1966189994,275000.0000000000,590.0000000000,0.9881190104,0.9898900000,0.0001519830,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0116800460,0.2012755611,0.7870443929,1.0000000000,0.9999999919,0
1,7052293.3952103630,274995.1906432821,590.0000000000,0.9892552367,0.9902000000,0.0000962491,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0278562246,0.4735404940,0.4986032814,1.0000000000,1.0000000000,0
0,7050663.5312054297,275000.0000000000,592.0000000000,0.9888312440,0.9896500000,0.0001551759,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0104815260,0.1866276958,0.8028907783,1.0000000000,1.0000000000,0
1,7052273.7462939210,274997.5542543289,592.0000000000,0.9883329457,0.9895500000,0.0001571559,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0099894901,0.1798591117,0.8101513982,1.0000000000,1.0000000000,0
0,7050682.8657918600,275000.0000000000,594.0000000000,0.9901458524,0.9900500000,0.0001692539,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0085299321,0.1495550862,0.8419149817,1.0000000000,1.0000000000,0
1,7052254.0897196215,274998.8923500895,594.0000000000,0.9894417473,0.9898900000,0.0001527544,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0080889170,0.1458858527,0.8460252303,1.0000000000,0.9999999965,0
0,7050702.2003782904,275000.0000000000,596.0000000000,0.9898781403,0.9898500000,0.0001632298,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0106786217,0.1587046876,0.8306166907,1.0000000000,1.0000000000,0
1,7052237.2965937778,274998.0488682291,596.0000000000,0.9885893166,0.9901100000,0.0001716197,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0101394135,0.1426987526,0.8471618339,1.0000000000,1.0000000000,0
0,7050721.5349647207,275000.0000000000,598.0000000000,0.9888584663,0.9900200000,0.0001649371,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0069487312,0.1567482948,0.8363029740,1.0000000000,0.9999999987,0
1,7052220.8475843631,274998.7531787914,598.0000000000,0.9894047561,0.9905700000,0.0001547902,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0074723289,0.1447622837,0.8477653874,1.0000000000,0.9999999950,0
0,7050740.8695511511,275000.0000000000,600.0000000000,0.9885077673,0.9903200000,0.0001625852,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0087468168,0.1472077424,0.8440454408,1.0000000000,0.9999999939,0
1,7052201.9942350183,274998.8776746312,600.0000000000,0.9899984239,0.9906100000,0.0001713727,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0086582831,0.1351163744,0.8562253425,1.0000000000,0.9999999950,0
0,7050760.2041375814,275000.0000000000,602.0000000000,0.9889999450,0.9899700000,0.0001624300,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0097162063,0.1429338072,0.8473499865,1.0000000000,0.9999999956,0
1,7052184.8272248171,274998.9275868036,602.0000000000,0.9893374719,0.9899900000,0.0001853640,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0058894417,0.1386541899,0.8554563684,1.0000000000,0.9999999879,0
0,7050779.5387240117,275000.0000000000,604.0000000000,0.9888764907,0.9900900000,0.0001617262,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0089534397,0.1510881425,0.8399584178,1.0000000000,0.9999999900,0
1,7052162.7046375256,274998.6915528469,604.0000000000,0.9898693317,0.9904500000,0.0001812243,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0101671013,0.1474151581,0.8424177407,1.0000000000,1.0000000000,0
0,7050798.8733104421,275000.0000000000,606.0000000000,0.9898434884,0.9900100000,0.0001622803,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0059425755,0.1550780159,0.8389794086,1.0000000000,1.0000000000,0
1,7052143.0627724947,274998.7385228662,606.0000000000,0.9898495481,0.9902200000,0.0001768574,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0096442687,0.1400150663,0.8503406649,1.0000000000,0.9999999918,0
0,7050818.2078968724,275000.0000000000,608.0000000000,0.9889304346,0.9900500000,0.0001887372,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0058248182,0.0773287318,0.9168464500,1.0000000000,1.0000000000,0
1,7052121.9915633192,274999.3747868045,608.0000000000,0.9893513973,0.9900000000,0.0001943545,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0036916276,0.0470893758,0.9492189965,1.0000000000,1.0000000000,0
0,7050837.5424833028,275000.0000000000,610.0000000000,0.9895411532,0.9902500000,0.0001742093,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0054853452,0.0822173424,0.9122973125,1.0000000000,1.0000000000,0
1,7052102.7329698084,274999.3375772165,610.0000000000,0.9891368160,0.9899500000,0.0001954272,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0046282024,0.0587774399,0.9365943576,1.0000000000,1.0000000000,0
0,7050856.8770697331,275000.0000000000,612.0000000000,0.9891773085,0.9898900000,0.0001810261,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0024747789,0.0567094467,0.9408157744,1.0000000000,0.9999999945,0
